product_id,product_name,category_id,supplier_id,price,cost,weight_kg,dimensions_cm,description,sku,barcode,status,created_date,is_featured
777,Smartphone Smartphone 948,1,50,453.32,213.25,46.32,77x172x64,High-quality smartphone smartphone 948 perfect for everyday use.,SKU412180,597222317593,active,2024-09-30,False
778,Headphones Premium 355,1,66,135.22,75.85,30.6,89x165x168,High-quality headphones premium 355 perfect for everyday use.,SKU845158,726473457094,active,2025-08-04,False
779,Toothbrush Toothbrush 975,9,29,6.77,3.4,24.89,111x175x146,High-quality toothbrush toothbrush 975 perfect for everyday use.,SKU175542,625611297400,discontinued,2024-04-08,False
780,Jeans Jeans 600,2,8,107.28,61.94,32.64,30x180x124,High-quality jeans jeans 600 perfect for everyday use.,SKU588313,529313341172,out_of_stock,2025-06-24,False
781,Cat Toy Cat Toy 126,12,66,14.63,4.4,19.46,45x43x53,High-quality cat toy cat toy 126 perfect for everyday use.,SKU306958,884757082148,active,2024-05-03,False
782,Laptop Laptop 518,1,17,1207.15,653.8,16.72,16x191x52,High-quality laptop laptop 518 perfect for everyday use.,SKU335099,937892277834,out_of_stock,2025-05-10,False
783,Cat Toy Cat Toy 262,12,86,11.88,5.05,40.46,77x164x120,High-quality cat toy cat toy 262 perfect for everyday use.,SKU263446,753962379298,active,2023-10-23,True
784,Smart Watch Standard 598,1,79,176.19,82.73,1.77,67x186x96,High-quality smart watch standard 598 perfect for everyday use.,SKU429214,479538290410,active,2023-10-18,False
785,Smartphone Deluxe 216,1,54,723.24,238.28,13.35,97x149x75,High-quality smartphone deluxe 216 perfect for everyday use.,SKU938148,978192423681,out_of_stock,2024-08-23,False
786,T-Shirt T-Shirt 355,2,82,47.45,25.57,33.88,198x8x112,High-quality t-shirt t-shirt 355 perfect for everyday use.,SKU440711,581163741881,active,2024-08-10,False
787,Smart Watch Smart Watch 654,1,81,377.19,212.16,19.37,77x112x147,High-quality smart watch smart watch 654 perfect for everyday use.,SKU828733,372097779555,active,2023-11-11,True
788,Jacket Jacket 930,2,7,239.73,127.6,20.45,185x90x114,High-quality jacket jacket 930 perfect for everyday use.,SKU106938,647607137930,active,2024-05-18,False
789,Toothbrush Toothbrush 321,9,53,5.79,2.05,9.67,190x158x20,High-quality toothbrush toothbrush 321 perfect for everyday use.,SKU375621,140420194616,discontinued,2025-08-30,False
790,Baby Diaper Baby Diaper 486,13,19,33.02,22.89,21.26,149x9x52,High-quality baby diaper baby diaper 486 perfect for everyday use.,SKU818958,263998007197,discontinued,2025-07-27,False
791,Yoga Mat Yoga Mat 510,46,5,30.73,18.72,46.93,123x11x189,High-quality yoga mat yoga mat 510 perfect for everyday use.,SKU170396,477768941153,active,2023-11-04,False
792,Smartphone Plus 358,1,56,578.4,181.19,44.71,34x102x51,High-quality smartphone plus 358 perfect for everyday use.,SKU863484,705907725439,active,2023-12-04,False
793,Sneakers Sneakers 750,2,77,179.72,59.13,46.0,171x161x42,High-quality sneakers sneakers 750 perfect for everyday use.,SKU217938,346261291536,active,2025-09-03,False
794,T-Shirt T-Shirt 143,2,17,45.31,29.86,25.59,172x123x118,High-quality t-shirt t-shirt 143 perfect for everyday use.,SKU884961,298769919401,discontinued,2024-06-21,False
795,Board Game Board Game 431,7,57,39.64,20.48,44.54,42x20x107,High-quality board game board game 431 perfect for everyday use.,SKU302915,272446054628,active,2023-10-20,False
796,Baby Diaper Baby Diaper 271,13,7,25.53,13.55,13.01,185x112x98,High-quality baby diaper baby diaper 271 perfect for everyday use.,SKU627716,454676637764,discontinued,2025-05-11,False
797,Jacket Jacket 964,2,3,176.54,110.76,44.32,72x117x44,High-quality jacket jacket 964 perfect for everyday use.,SKU828523,381868512465,active,2024-10-13,False
798,Blender Blender 576,27,71,116.44,56.79,13.12,118x5x183,High-quality blender blender 576 perfect for everyday use.,SKU833033,398955475537,discontinued,2024-07-29,False
799,Blender Blender 154,27,79,149.34,49.96,30.37,44x144x83,High-quality blender blender 154 perfect for everyday use.,SKU262595,672943850660,active,2025-07-28,False
800,Smart Watch Smart Watch 803,1,97,401.84,234.26,6.06,11x5x92,High-quality smart watch smart watch 803 perfect for everyday use.,SKU305389,644883975506,active,2025-07-14,False
801,Coffee Maker Coffee Maker 846,27,2,157.59,81.49,3.81,169x107x101,High-quality coffee maker coffee maker 846 perfect for everyday use.,SKU420459,619688710412,active,2024-02-15,False
802,Dog Food Plus 226,12,34,55.2,33.36,34.27,65x100x177,High-quality dog food plus 226 perfect for everyday use.,SKU818980,191354199015,active,2024-08-16,False
803,Tablet Tablet 669,1,67,608.55,317.95,46.56,35x125x5,High-quality tablet tablet 669 perfect for everyday use.,SKU825760,956907979544,active,2023-10-28,False
804,Headphones Standard 578,1,8,212.22,125.17,14.33,77x62x62,High-quality headphones standard 578 perfect for everyday use.,SKU545276,705483194542,active,2024-02-14,False
805,Blender Blender 255,27,11,111.29,46.46,16.44,22x28x13,High-quality blender blender 255 perfect for everyday use.,SKU968931,155836738572,active,2023-11-06,False
806,Headphones Headphones 470,1,48,57.02,21.13,17.47,78x149x126,High-quality headphones headphones 470 perfect for everyday use.,SKU271413,940465303402,active,2023-12-27,False
807,Cat Toy Pro 790,12,61,7.58,5.01,31.26,159x126x73,High-quality cat toy pro 790 perfect for everyday use.,SKU779919,840713119564,active,2023-10-20,False
808,Board Game Board Game 532,7,58,32.85,21.25,12.79,199x47x93,High-quality board game board game 532 perfect for everyday use.,SKU258699,827496927356,active,2023-11-04,False
809,Paint Set Paint Set 269,15,37,28.09,9.36,38.95,59x117x79,High-quality paint set paint set 269 perfect for everyday use.,SKU141260,975920602924,active,2023-11-02,False
810,Tablet Plus 989,1,97,466.48,219.01,28.71,180x160x119,High-quality tablet plus 989 perfect for everyday use.,SKU497746,226845731048,active,2023-11-06,False
811,Paint Set Paint Set 427,15,59,43.89,26.63,32.9,97x138x81,High-quality paint set paint set 427 perfect for everyday use.,SKU745269,532604513573,active,2024-04-18,False
812,Jacket Jacket 135,2,44,167.64,64.47,8.63,193x16x177,High-quality jacket jacket 135 perfect for everyday use.,SKU472752,381080736179,active,2024-12-31,False
813,Shampoo Premium 482,6,57,21.0,8.97,5.55,34x28x182,High-quality shampoo premium 482 perfect for everyday use.,SKU159510,872712050396,active,2024-04-16,False
814,Baby Diaper Baby Diaper 356,13,66,25.26,11.87,33.45,191x87x157,High-quality baby diaper baby diaper 356 perfect for everyday use.,SKU333174,283904084784,active,2025-07-12,False
815,Shampoo Plus 153,6,89,21.92,10.56,13.82,141x7x199,High-quality shampoo plus 153 perfect for everyday use.,SKU141820,271303695766,active,2025-04-30,False
816,Coffee Maker Standard 778,27,43,189.86,57.62,41.33,152x137x128,High-quality coffee maker standard 778 perfect for everyday use.,SKU930141,886416992855,active,2024-01-13,False
817,Tablet Tablet 799,1,36,353.23,208.95,19.39,80x49x154,High-quality tablet tablet 799 perfect for everyday use.,SKU359948,602234042539,active,2025-06-14,False
818,Bed Frame Bed Frame 913,26,56,727.75,241.79,9.24,91x142x17,High-quality bed frame bed frame 913 perfect for everyday use.,SKU947954,479122878527,active,2025-05-04,False
819,T-Shirt T-Shirt 959,2,67,29.98,20.02,22.8,143x139x123,High-quality t-shirt t-shirt 959 perfect for everyday use.,SKU593498,423542647583,active,2024-12-17,False
820,Jacket Jacket 170,2,79,120.05,36.22,6.9,153x182x59,High-quality jacket jacket 170 perfect for everyday use.,SKU536153,103938223972,discontinued,2023-10-22,False
821,Toothbrush Standard 440,9,90,10.96,3.57,12.63,68x137x159,High-quality toothbrush standard 440 perfect for everyday use.,SKU128537,267979950160,active,2024-12-17,False
822,Desk Chair Desk Chair 590,26,86,281.21,131.82,6.03,22x97x109,High-quality desk chair desk chair 590 perfect for everyday use.,SKU681314,541536886292,active,2025-05-12,False
823,Baby Diaper Baby Diaper 163,13,4,39.15,24.45,16.83,69x137x12,High-quality baby diaper baby diaper 163 perfect for everyday use.,SKU431426,357559741568,active,2025-06-16,False
824,Smart Watch Smart Watch 406,1,57,234.45,75.29,8.9,171x188x197,High-quality smart watch smart watch 406 perfect for everyday use.,SKU615960,688700025154,out_of_stock,2024-08-01,False
825,T-Shirt Basic 528,2,14,21.58,7.01,3.92,144x183x8,High-quality t-shirt basic 528 perfect for everyday use.,SKU615419,710684254549,active,2024-05-17,False
826,Smartphone Smartphone 426,1,80,927.26,389.01,16.63,107x101x64,High-quality smartphone smartphone 426 perfect for everyday use.,SKU470817,458342042525,discontinued,2023-10-04,False
827,Tablet Ultra 446,1,85,283.71,191.58,27.06,115x154x15,High-quality tablet ultra 446 perfect for everyday use.,SKU431453,398987502961,active,2024-08-25,False
828,Baby Diaper Ultra 809,13,58,36.02,25.07,16.48,16x67x25,High-quality baby diaper ultra 809 perfect for everyday use.,SKU802387,283285632510,discontinued,2024-01-06,False
829,Blender Blender 872,27,21,135.14,51.87,10.48,115x102x138,High-quality blender blender 872 perfect for everyday use.,SKU557681,426332314186,discontinued,2025-05-22,False
830,Notebook Notebook 239,14,85,11.41,5.89,9.39,41x140x123,High-quality notebook notebook 239 perfect for everyday use.,SKU874668,890398795278,active,2025-01-22,False
831,Desk Chair Desk Chair 331,26,11,349.35,165.96,0.46,51x175x142,High-quality desk chair desk chair 331 perfect for everyday use.,SKU338609,344056702072,out_of_stock,2024-12-30,False
832,Yoga Mat Yoga Mat 450,46,84,73.99,27.33,40.23,120x132x169,High-quality yoga mat yoga mat 450 perfect for everyday use.,SKU848512,141949389911,active,2025-08-02,False
833,Jeans Jeans 822,2,17,86.72,33.59,11.11,167x176x37,High-quality jeans jeans 822 perfect for everyday use.,SKU278483,480322578973,active,2024-06-27,False
834,Laptop Laptop 907,1,20,978.2,592.12,16.95,110x138x159,High-quality laptop laptop 907 perfect for everyday use.,SKU861733,872191084325,active,2023-10-29,False
835,Shampoo Shampoo 569,6,14,19.04,7.94,48.56,142x22x97,High-quality shampoo shampoo 569 perfect for everyday use.,SKU927027,562068822334,active,2023-12-16,False
836,Book Book 571,5,44,14.66,6.69,0.61,76x136x176,High-quality book book 571 perfect for everyday use.,SKU377407,837644002528,active,2024-07-14,False
837,Sneakers Ultra 738,2,21,178.74,122.6,30.15,95x141x124,High-quality sneakers ultra 738 perfect for everyday use.,SKU822963,131944692344,active,2025-09-18,False
838,Coffee Maker Premium 420,27,36,137.4,73.8,21.15,13x129x110,High-quality coffee maker premium 420 perfect for everyday use.,SKU125196,712617728515,out_of_stock,2024-01-29,False
839,Smartphone Pro 330,1,66,1073.51,427.23,5.95,189x134x132,High-quality smartphone pro 330 perfect for everyday use.,SKU195543,936948015477,active,2024-09-09,False
840,Sneakers Sneakers 662,2,71,147.44,63.13,3.88,143x177x9,High-quality sneakers sneakers 662 perfect for everyday use.,SKU222649,999220016865,active,2025-02-17,False
841,Jacket Jacket 569,2,58,83.6,46.34,25.62,122x23x86,High-quality jacket jacket 569 perfect for everyday use.,SKU499477,767291091434,active,2024-07-14,False
842,Yoga Mat Yoga Mat 695,50,64,61.73,25.82,17.23,150x99x99,High-quality yoga mat yoga mat 695 perfect for everyday use.,SKU126652,477489109345,active,2024-11-01,False
843,Sneakers Max 553,2,37,76.06,38.45,28.0,164x93x46,High-quality sneakers max 553 perfect for everyday use.,SKU823180,243077999105,discontinued,2023-11-20,False
844,Smart Watch Smart Watch 784,1,65,420.77,234.83,37.99,105x171x85,High-quality smart watch smart watch 784 perfect for everyday use.,SKU200957,176766811867,active,2024-01-13,False
845,T-Shirt Basic 603,2,20,25.34,10.6,10.31,175x39x126,High-quality t-shirt basic 603 perfect for everyday use.,SKU761310,939175265884,active,2023-12-31,False
846,Blender Ultra 407,27,94,144.62,54.29,42.93,49x190x28,High-quality blender ultra 407 perfect for everyday use.,SKU923943,908177688283,active,2024-12-11,False
847,Book Book 277,5,56,21.65,15.14,32.23,10x152x69,High-quality book book 277 perfect for everyday use.,SKU194638,976929360471,active,2025-06-30,False
848,Smartphone Smartphone 775,1,41,448.29,220.24,3.15,11x77x127,High-quality smartphone smartphone 775 perfect for everyday use.,SKU737305,378799633667,active,2025-06-30,False
849,Dog Food Dog Food 432,12,71,32.1,9.73,4.44,34x57x82,High-quality dog food dog food 432 perfect for everyday use.,SKU877009,903000969710,discontinued,2025-02-02,False
850,Desk Chair Desk Chair 306,26,80,164.3,99.71,8.88,123x114x144,High-quality desk chair desk chair 306 perfect for everyday use.,SKU536218,302237916347,active,2024-05-11,False
851,Smart Watch Smart Watch 254,1,12,159.07,58.25,35.42,133x26x62,High-quality smart watch smart watch 254 perfect for everyday use.,SKU141349,418223863385,discontinued,2024-01-31,False
852,Bed Frame Pro 669,26,9,527.02,269.47,33.9,82x97x45,High-quality bed frame pro 669 perfect for everyday use.,SKU297400,218422037162,active,2023-11-06,False
853,Shampoo Shampoo 171,6,51,19.4,7.31,36.38,183x57x29,High-quality shampoo shampoo 171 perfect for everyday use.,SKU563752,267328064642,out_of_stock,2025-02-01,False
854,Dog Food Dog Food 407,12,90,58.95,34.46,45.57,26x7x172,High-quality dog food dog food 407 perfect for everyday use.,SKU328227,704262306193,out_of_stock,2024-03-01,True
855,Headphones Basic 932,1,93,266.7,91.96,8.03,200x68x74,High-quality headphones basic 932 perfect for everyday use.,SKU937825,749671771095,active,2024-09-17,False
856,Sofa Standard 888,26,92,1086.26,351.09,17.4,185x44x96,High-quality sofa standard 888 perfect for everyday use.,SKU841853,820951764299,active,2024-06-15,False
857,Tablet Tablet 313,1,26,270.6,84.0,47.99,133x191x24,High-quality tablet tablet 313 perfect for everyday use.,SKU197330,838102054465,active,2025-08-03,False
858,Baby Diaper Baby Diaper 131,13,74,38.85,23.46,43.0,57x20x113,High-quality baby diaper baby diaper 131 perfect for everyday use.,SKU518316,610541243504,active,2025-09-05,True
859,Toothbrush Toothbrush 711,9,51,13.35,9.17,12.35,188x40x68,High-quality toothbrush toothbrush 711 perfect for everyday use.,SKU328799,609769761928,active,2025-07-30,True
860,Headphones Headphones 109,1,9,245.34,130.52,2.52,112x55x68,High-quality headphones headphones 109 perfect for everyday use.,SKU291475,427346097782,active,2025-02-20,False
861,Paint Set Paint Set 647,15,90,67.81,28.29,26.35,54x164x171,High-quality paint set paint set 647 perfect for everyday use.,SKU279410,612146528315,active,2024-10-20,False
862,Laptop Basic 654,1,48,1386.93,494.51,16.95,75x96x85,High-quality laptop basic 654 perfect for everyday use.,SKU218037,779513531631,active,2025-06-03,False
863,Coffee Maker Coffee Maker 418,27,97,127.91,46.82,24.83,148x57x145,High-quality coffee maker coffee maker 418 perfect for everyday use.,SKU844944,316848771601,active,2024-08-19,False
864,Dog Food Plus 644,12,31,20.68,8.34,22.0,137x84x110,High-quality dog food plus 644 perfect for everyday use.,SKU541546,980032725948,active,2024-12-22,False
865,Notebook Notebook 372,14,99,6.47,2.54,2.03,63x32x122,High-quality notebook notebook 372 perfect for everyday use.,SKU449088,732084568612,active,2024-07-03,False
866,Smartphone Premium 104,1,100,761.58,262.26,39.98,99x117x50,High-quality smartphone premium 104 perfect for everyday use.,SKU670477,873578327194,active,2024-11-13,False
867,Baby Diaper Baby Diaper 174,13,14,25.35,11.47,45.88,55x101x24,High-quality baby diaper baby diaper 174 perfect for everyday use.,SKU193665,767937839210,active,2025-04-11,False
868,Notebook Notebook 449,14,49,10.1,5.58,45.5,49x194x106,High-quality notebook notebook 449 perfect for everyday use.,SKU625101,374748098629,out_of_stock,2024-09-05,False
869,Jacket Jacket 191,2,26,248.07,154.49,39.98,74x166x180,High-quality jacket jacket 191 perfect for everyday use.,SKU430050,488980595761,active,2023-11-08,False
870,Coffee Maker Pro 971,27,53,62.93,34.01,6.97,132x43x61,High-quality coffee maker pro 971 perfect for everyday use.,SKU648048,977789985240,active,2024-02-05,False
871,Jacket Jacket 767,2,57,225.73,154.93,40.17,104x140x64,High-quality jacket jacket 767 perfect for everyday use.,SKU661071,823133552622,active,2025-08-03,False
872,Board Game Plus 364,7,74,21.18,12.42,34.18,97x13x144,High-quality board game plus 364 perfect for everyday use.,SKU219015,306457502482,active,2024-08-03,False
873,Jacket Premium 675,2,61,126.24,81.88,1.79,181x112x49,High-quality jacket premium 675 perfect for everyday use.,SKU949840,463227155799,active,2023-09-30,False
874,Board Game Board Game 285,7,37,43.76,19.35,19.42,152x89x80,High-quality board game board game 285 perfect for everyday use.,SKU244900,193781928857,active,2023-10-16,False
875,Baby Diaper Baby Diaper 233,13,1,26.87,9.87,5.7,195x188x22,High-quality baby diaper baby diaper 233 perfect for everyday use.,SKU779855,593890423218,out_of_stock,2025-03-03,False
876,Blender Blender 426,27,87,104.36,41.09,20.52,59x146x63,High-quality blender blender 426 perfect for everyday use.,SKU963305,564553567753,active,2024-12-17,False
877,Desk Chair Desk Chair 803,26,7,386.66,247.81,0.74,147x31x37,High-quality desk chair desk chair 803 perfect for everyday use.,SKU816269,785958258327,active,2024-12-12,False
